note-STD3-00135,species-0963,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00136,species-20859,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00137,species-20860,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00138,species-20860,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00139,species-20861,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00140,species-20861,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00141,species-20862,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00142,species-20862,生態情報,幼虫は葉裏を小斑状に食す。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00143,species-20863,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00144,species-20863,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00145,species-20864,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00146,species-20864,生態情報,幼虫は葉に潜らず新芽や花を食害。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00147,species-20865,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00148,species-20865,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00149,species-20866,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00150,species-20866,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00151,species-20867,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00152,species-20867,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00153,species-20868,出現時期,6月中,日本産蛾類標準図鑑3,,
note-STD3-00154,species-20868,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00155,species-20869,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00156,species-20869,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00157,species-20870,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00158,species-20870,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00159,species-20871,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00160,species-20871,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00161,species-20872,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00162,species-20872,生態情報,幼虫は葉に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00163,species-20873,出現時期,6月,日本産蛾類標準図鑑3,,
note-STD3-00164,species-20873,生態情報,幼虫は葉に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00165,species-20874,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00166,species-20874,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00167,species-20875,出現時期,6月,日本産蛾類標準図鑑3,,
note-STD3-00168,species-20875,生態情報,幼虫は若葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00169,species-20876,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00170,species-20876,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00171,species-20877,出現時期,6月,日本産蛾類標準図鑑3,,
note-STD3-00172,species-20877,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00173,species-20878,出現時期,6～7月（北海道）、初夏～秋（関東以西）,日本産蛾類標準図鑑3,,
note-STD3-00174,species-20878,生態情報,幼虫は茎に食入し虫こぶを作る。,日本産蛾類標準図鑑3,,
note-STD3-00175,species-20879,出現時期,初夏に多い,日本産蛾類標準図鑑3,,
note-STD3-00176,species-20879,生態情報,幼虫は実を食う。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00177,species-20880,出現時期,不明,日本産蛾類標準図鑑3,,
note-STD3-00178,species-20880,生態情報,習性は前種とほぼ同じ。,日本産蛾類標準図鑑3,,
note-STD3-00179,species-20881,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00180,species-20881,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00181,species-20882,出現時期,6月後半頃・8月,日本産蛾類標準図鑑3,,
note-STD3-00182,species-20882,生態情報,幼虫は葉に潜る。年2回発生（北日本）。,日本産蛾類標準図鑑3,,
note-STD3-00183,species-20883,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00184,species-20883,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00185,species-20884,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00186,species-20884,生態情報,幼虫は葉に潜る（越冬後噛食）。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00187,species-20885,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00188,species-20885,生態情報,幼虫は新芽や花を噛食。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00189,species-20886,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00190,species-20886,生態情報,幼虫は葉面をなめるように食し後全組織を食す。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00191,species-20887,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00192,species-20887,生態情報,幼虫は葉裏を小斑状に食す。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00193,species-20888,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00194,species-20888,生態情報,周年経過と習性は前種に同じ。年1回発生。,日本産蛾類標準図鑑3,,
note-STD3-00195,species-20889,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00196,species-20889,生態情報,幼虫は葉に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00197,species-20890,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00198,species-20890,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00199,species-20891,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00200,species-20891,生態情報,幼虫はロゼット葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00201,species-20892,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00202,species-20892,生態情報,幼虫は針葉に食入する。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00203,species-20893,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00204,species-20893,生態情報,幼虫は葉裏に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00205,species-20894,出現時期,6～7月,日本産蛾類標準図鑑3,,
note-STD3-00206,species-20894,生態情報,幼虫は葉に潜る。おそらく年1化。,日本産蛾類標準図鑑3,,
note-STD3-00207,species-20895,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00208,species-20895,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00209,species-20896,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00210,species-20896,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00211,species-20897,出現時期,6月下旬～8月、初秋,日本産蛾類標準図鑑3,,
note-STD3-00212,species-20897,生態情報,幼虫は葉に潜る。年2回発生。,日本産蛾類標準図鑑3,,
note-STD3-00213,species-20898,出現時期,不明,日本産蛾類標準図鑑3,,
note-STD3-00214,species-20898,生態情報,幼虫の習性等はヨモギツツミノガにほぼ同じ。,日本産蛾類標準図鑑3,,
note-STD3-00215,species-20899,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00216,species-20899,生態情報,幼虫は実を食す。,日本産蛾類標準図鑑3,,
note-STD3-00217,species-20900,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00218,species-20900,生態情報,幼虫は実を食す。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00219,species-20901,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00220,species-20901,生態情報,幼虫は頭花に食入。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00221,species-20902,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00222,species-20902,生態情報,幼虫は実を食する。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00223,species-20903,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00224,species-20903,生態情報,幼虫は頭花に食入。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00225,species-20904,出現時期,8～9月（北日本）,日本産蛾類標準図鑑3,,
note-STD3-00226,species-20904,生態情報,幼虫は実を食する。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00227,species-20905,出現時期,不明,日本産蛾類標準図鑑3,,
note-STD3-00228,species-20905,生態情報,幼虫の習性は前種によく似る。,日本産蛾類標準図鑑3,,
note-STD3-00229,species-20906,出現時期,9～10月,日本産蛾類標準図鑑3,,
note-STD3-00230,species-20907,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00231,species-20908,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00232,species-20908,生態情報,幼虫は若実を食する。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00233,species-20909,出現時期,8月,日本産蛾類標準図鑑3,,
note-STD3-00234,species-20909,生態情報,幼虫は前種と同様。筒巣は淡黄土色。,日本産蛾類標準図鑑3,,
note-STD3-00235,species-20910,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00236,species-20910,生態情報,幼虫は実を食す。,日本産蛾類標準図鑑3,,
note-STD3-00237,species-20911,出現時期,8～9月（北日本）,日本産蛾類標準図鑑3,,
note-STD3-00238,species-20911,生態情報,幼虫はアカザの実を食す。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00239,species-20912,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00240,species-20913,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00241,species-20913,生態情報,幼虫は葉に潜る。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00242,species-20914,出現時期,初夏～初秋,日本産蛾類標準図鑑3,,
note-STD3-00243,species-20914,生態情報,幼虫は実を食する。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00244,species-20915,出現時期,晩春～初秋,日本産蛾類標準図鑑3,,
note-STD3-00245,species-20915,生態情報,幼虫は実を食う。年1化らしい。,日本産蛾類標準図鑑3,,
note-STD3-00246,species-20916,出現時期,初夏（寒冷地）,日本産蛾類標準図鑑3,,
note-STD3-00247,species-20916,生態情報,幼虫は実を食う。年1化（一部2化）。,日本産蛾類標準図鑑3,,
note-STD3-00248,species-20917,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00249,species-20917,生態情報,年1化。,日本産蛾類標準図鑑3,,
note-STD3-00250,species-20918,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00251,species-20918,生態情報,幼虫は実を食う。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00252,species-20919,出現時期,4～5月、5～6月（北日本）、8月（山地）,日本産蛾類標準図鑑3,,
note-STD3-00253,species-20919,生態情報,幼虫は実を食う。,日本産蛾類標準図鑑3,,
note-STD3-00254,species-20920,出現時期,7月,日本産蛾類標準図鑑3,,
note-STD3-00255,species-20920,生態情報,幼虫は実を食う。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00256,species-20921,出現時期,9月,日本産蛾類標準図鑑3,,
note-STD3-00257,species-20921,生態情報,幼虫は実を食う。年1回発生。,日本産蛾類標準図鑑3,,
note-STD3-00258,species-20922,出現時期,8～9月,日本産蛾類標準図鑑3,,
note-STD3-00259,species-20922,生態情報,幼虫は若実を食う。年1化。,日本産蛾類標準図鑑3,,
note-STD3-00260,species-20923,出現時期,9月,日本産蛾類標準図鑑3,,
note-STD3-00261,species-20923,生態情報,幼虫は実を食う（欧州）。,日本産蛾類標準図鑑3,,
note-STD3-00262,species-20924,出現時期,6月上旬～（平地）、7月上旬～（山地）,日本産蛾類標準図鑑3,,
note-STD3-00263,species-20924,生態情報,幼虫は茎に入り食害。,日本産蛾類標準図鑑3,,
note-STD3-00264,species-20925,出現時期,9月中～下旬,日本産蛾類標準図鑑3,,
note-STD3-00265,species-20925,生態情報,幼虫は前年枝に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00266,species-20926,出現時期,5～7月、9月,日本産蛾類標準図鑑3,,
note-STD3-00267,species-20927,出現時期,7月下旬～8月中旬,日本産蛾類標準図鑑3,,
note-STD3-00268,species-20927,生態情報,幼生期不明。,日本産蛾類標準図鑑3,,
note-STD3-00269,species-20928,出現時期,不明（1雄のみ）,日本産蛾類標準図鑑3,,
note-STD3-00270,species-20929,出現時期,不明,日本産蛾類標準図鑑3,,
note-STD3-00271,species-20929,生態情報,幼虫は前年茎に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00272,species-20930,出現時期,8月下旬～10月中旬,日本産蛾類標準図鑑3,,
note-STD3-00273,species-20930,生態情報,幼虫は茎に入り食害。,日本産蛾類標準図鑑3,,
note-STD3-00274,species-20931,出現時期,7～8月,日本産蛾類標準図鑑3,,
note-STD3-00275,species-20931,生態情報,幼虫は前年茎の根元に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00276,species-20932,出現時期,10月上～下旬,日本産蛾類標準図鑑3,,
note-STD3-00277,species-20932,生態情報,幼虫は前年茎に潜る。,日本産蛾類標準図鑑3,,
note-STD3-00278,species-20933,出現時期,不明（秋季幼虫）,日本産蛾類標準図鑑3,,
note-STD3-00279,species-20933,生態情報,幼虫は枝に入る。,日本産蛾類標準図鑑3,,
note-STD3-00280,species-20934,出現時期,6月下旬～、7月下旬～8月上旬,日本産蛾類標準図鑑3,,
note-STD3-00281,species-20934,生態情報,ハチに擬態。,日本産蛾類標準図鑑3,,
note-STD3-00282,species-20935,出現時期,6月下旬、8月下旬,日本産蛾類標準図鑑3,,
note-STD3-00283,species-20936,出現時期,9月中～下旬,日本産蛾類標準図鑑3,,
note-STD3-00284,species-20936,生態情報,クロスズメバチ等に擬態。,日本産蛾類標準図鑑3,,
