score,category,display_scope,profile_id,plant_name,scientific_name,family,family_latin,page,printed_page,source,current_value,expected_or_check,reason,evidence
72,ocr_page_missing,profile_candidate,plant-profile-004807,ムカゴニンジン,Sium ninsi,セリ科,APIACEAE,306,,日本の野生植物 第2巻,306,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002809,ムクゲ,Hibiscus syriacus,アオイ科,MALVACEAE,62,123,日本の野生植物 第2巻,62,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002768,ムクロジ,Sapindus mukorossi,ムクロジ科,SAPINDACEAE,55,108,日本の野生植物 第2巻,55,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003804,ムシクサ,Veroniea peregrina,オオバコ科,PLANTAGINACEAE,189,,日本の野生植物 第2巻,189,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004067,ムシトリスミレ,Pinguicula maeroceras,タヌキモ科,LENTIBULARIACEAE,222,,日本の野生植物 第2巻,222,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003969,ムシャリンドウ,Dracocephalum argunense,シソ科,LAMIACEAE,210,,日本の野生植物 第2巻,210,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002995,ムジナモ,Aldrovanda vesiculosa,タデ科,POLYGONACEAE,90,,日本の野生植物 第2巻,90,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004371,ムツトウヒレン,Saussurea hosoiana,キク科,ASTERACEAE,258,,日本の野生植物 第2巻,258,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002840,ムニンアオガンピ,Wikstroemia pseudoretusa Koidz.,ジンチョウゲ科,THYMELAEACEAE,66,131,日本の野生植物 第2巻,66,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004106,ムニンイヌツゲ,Iex matanoana,モチノキ科,AQUIFOLIACEAE,228,,日本の野生植物 第2巻,228,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003267,ムニンクロキ,Symplocos boninensis,ハイノキ科,SYMPLOCACEAE,125,,日本の野生植物 第2巻,125,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002779,ムニンゴシュユ,Melicope nishimurae,ミカン科,RUTACEAE,56,,日本の野生植物 第2巻,56,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003428,ムニンシャシャンボ,Vaceinium boninense,ツツジ科,ERICACEAE,142,,日本の野生植物 第2巻,142,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003920,ムニンタツナミソウ,Seutellaria longituba,シソ科,LAMIACEAE,203,,日本の野生植物 第2巻,203,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003343,ムニンツツジ,Rhododendron boninense Nakai,ツツジ科,ERICACEAE,136,271,日本の野生植物 第2巻,136,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003755,ムニンネズミモチ,Ligustrum mieranthum,モクセイ科,OLEACEAE,181,,日本の野生植物 第2巻,181,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003191,ムニンノキ,Planchonella boninensis (Nakai) Masam. et Yanagih.,アカテツ科,SAPOTACEAE,117,232,日本の野生植物 第2巻,117,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002714,ムニンノボタン,Melastoma tetramerum,ノボタン科,MELASTOMATACEAE,48,94,日本の野生植物 第2巻,48,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002915,ムニンビャクダン,Santalum boninense,ビャクダン科,SANTALACEAE,80,,日本の野生植物 第2巻,80,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002707,ムニンフトモモ,Metrosideros boninensis,フトモモ科,MYRTACEAE,46,,日本の野生植物 第2巻,46,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003656,ムニンホオズキ,Lycianthes boninensis Bitter,ナス科,SOLANACEAE,170,338,日本の野生植物 第2巻,170,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004731,ムニンヤツデ,Fatsia oligoearpella,ウコギ科,ARALIACEAE,298,,日本の野生植物 第2巻,298,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004206,ムラクモアザミ,Cirsium maruyamanum,キク科,ASTERACEAE,248,,日本の野生植物 第2巻,248,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003721,ムラサキ,Lithospermum murasaki,ムラサキ科,BORAGINACEAE,177,,日本の野生植物 第2巻,177,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003866,ムラサキシキブ,Callicarpa japonica var. japonica,シソ科,LAMIACEAE,198,394,日本の野生植物 第2巻,198,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003555,ムラサキセンプリ,Swertia pseudochinensis,アカネ科,RUBIACEAE,157,,日本の野生植物 第2巻,157,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004417,ムラサキニガナ,Paraprenanthes sororia,キク科,ASTERACEAE,263,,日本の野生植物 第2巻,263,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004068,ムラサキミミカキグサ,Utricularia wliginosa,タヌキモ科,LENTIBULARIACEAE,222,,日本の野生植物 第2巻,222,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004442,ムラサキムカシヨモギ,Cyanthillium cinereum,キク科,ASTERACEAE,266,530,日本の野生植物 第2巻,266,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003350,ムラサキヤシオツツジ,Rhododendron albrechtii,ツツジ科,ERICACEAE,136,,日本の野生植物 第2巻,136,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003002,メアカンフスマ,Arenaria merekioides,ナデシコ科,CARYOPHYLLACEAE,92,182,日本の野生植物 第2巻,92,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002760,メグスリノキ,Acer maximowiczianum,ムクロジ科,SAPINDACEAE,54,106,日本の野生植物 第2巻,54,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003657,メジロホオズキ,Lycianthes biflora (Lour.) Bitter,ナス科,SOLANACEAE,170,338,日本の野生植物 第2巻,170,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004456,メタカラコウ,Ligularia stenocephala,キク科,ASTERACEAE,270,538,日本の野生植物 第2巻,270,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004693,メナモミ,Sigesbeekia pabescens,キク科,ASTERACEAE,293,,日本の野生植物 第2巻,293,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003934,メハジキ,Leonurus japonicus,シソ科,LAMIACEAE,206,410,日本の野生植物 第2巻,206,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002701,メマツヨイグサ,Oenothera biennis,アカバナ科,ONAGRACEAE,46,90,日本の野生植物 第2巻,46,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004617,メリケントキンソウ,Soliva sessilis,キク科,ASTERACEAE,284,,日本の野生植物 第2巻,284,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004129,モイワシャジン,Adenophora pereskiifolia,キキョウ科,CAMPANULACEAE,230,,日本の野生植物 第2巻,230,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002876,モイワナズナ,Draba sachalinensis,アブラナ科,BRASSICACEAE,74,,日本の野生植物 第2巻,74,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004438,モウコタンポポ,Taraxacum mongolicum,キク科,ASTERACEAE,265,529,日本の野生植物 第2巻,265,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002999,モウセンゴケ,Drosera rotundifolia,タデ科,POLYGONACEAE,91,,日本の野生植物 第2巻,91,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002763,モクゲンジ,Koelreuteria paniculata Laxm.,ムクロジ科,SAPINDACEAE,54,107,日本の野生植物 第2巻,54,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003208,モクタチバナ,Ardisia sieboldii,サクラソウ科,PRIMULACEAE,119,237,日本の野生植物 第2巻,119,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004618,モクビャッコウ,Crossostephium chinense,キク科,ASTERACEAE,284,,日本の野生植物 第2巻,284,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003357,モチツツジ,Rhododendron macrosepalum,ツツジ科,ERICACEAE,137,272,日本の野生植物 第2巻,137,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004101,モチノキ,Ilex integra,モチノキ科,AQUIFOLIACEAE,228,455,日本の野生植物 第2巻,228,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003189,モッコク,Ternstroemia gymnanthera,サカキ科,PENTAPHYLACACEAE,116,,日本の野生植物 第2巻,116,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004471,モミジガサ,Parasenecio delphiniifolius,キク科,ASTERACEAE,272,542,日本の野生植物 第2巻,272,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004472,モミジコウモリ,Parasenecio kiusianus,キク科,ASTERACEAE,272,542,日本の野生植物 第2巻,272,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
