audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,plant_name,plant_family,match_method,decision,reviewed_on,review_note
kamikiri-derived-base-192-220-0103,7-1,コゲチャヒラタカミキリ 基亜種,コゲチャヒラタカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18753,サカキ,モッコク科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「サカキ」欄の「コゲチャヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。
kamikiri-derived-base-192-220-0104,species-21880,アオカミキリ 基亜種,アオカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18753,サカキ,モッコク科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「サカキ」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。
kamikiri-host-index-192-220-0027,species-21976,キスジトラカミキリ,キスジトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18753,サカキ,モッコク科,exact_japanese_name,include,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「サカキ」欄の「キスジトラカミキリ」を確認。
kamikiri-derived-base-192-220-0105,species-22047,ムネマダラトラカミキリ 基亜種,ムネマダラトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18753,サカキ,モッコク科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「サカキ」欄の「ムネマダラトラカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。
kamikiri-derived-base-192-220-0106,species-22540,シロスジドウボソカミキリ 基亜種,シロスジドウボソカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18763,ハマヒサカキ,モッコク科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ハマヒサカキ」欄の「シロスジドウボソカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。
kamikiri-derived-base-192-220-0107,5-1,オガサワラコバネカミキリ 基亜種,オガサワラコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18767,ヒメツバキ,ツバキ科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヒメツバキ」欄の「オガサワラコバネカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。
kamikiri-derived-base-192-220-0108,species-21954,オガサワラトラカミキリ 基亜種,オガサワラトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18767,ヒメツバキ,ツバキ科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヒメツバキ」欄の「オガサワラトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。
kamikiri-derived-base-192-220-0109,species-21990,フタオビミドリトラカミキリ 基亜種,フタオビミドリトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18771,イジュ,ツバキ科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「イジュ」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。
kamikiri-derived-base-192-220-0110,species-22321,クロホソコバネカミキリ 基亜種,クロホソコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18774,ヒメシャラ,ツバキ科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「ヒメシャラ」欄の「クロホソコバネカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。
kamikiri-derived-base-192-220-0111,species-22633,アトモンチビカミキリ 基亜種,アトモンチビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,198,728-729,18781,モッコク,モッコク科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.198、冊子p.728-729）で「モッコク」欄の「アトモンチビカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。 原典では Sybra oshimana と Sybra mimogeminata（現行の先島諸島亜種）を別種の独立見出しで記載しており、S. oshimana 側へ帰属できる。 科名を「ツバキ科」から「モッコク科」へ現行体系で正規化。
kamikiri-derived-base-192-220-0112,species-21880,アオカミキリ 基亜種,アオカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18845,マルバマンサク,マンサク科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「マルバマンサク」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。
kamikiri-host-index-192-220-0028,species-22746,センノカミキリ 基亜種,センノキカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18856,アジサイ,アジサイ科,exact_alternative_name,include,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「アジサイ」欄の「センノキカミキリ」を確認。
kamikiri-host-index-192-220-0029,species-22553,ドウボソカミキリ,ドウボソカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18872,ツルアジサイ,アジサイ科,exact_japanese_name,include,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「ツルアジサイ」欄の「ドウボソカミキリ」を確認。
kamikiri-host-index-192-220-0030,species-22554,ミヤマドウボソカミキリ,ミヤマドウボソカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18872,ツルアジサイ,アジサイ科,exact_japanese_name,include,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「ツルアジサイ」欄の「ミヤマドウボソカミキリ」を確認。
kamikiri-derived-base-192-220-0113,species-21998,ヨツスジトラカミキリ 基亜種,ヨツスジトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18880,トベラ,トベラ科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「トベラ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。
kamikiri-derived-base-192-220-0114,species-22540,シロスジドウボソカミキリ 基亜種,シロスジドウボソカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,199,730-731,18880,トベラ,トベラ科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.199、冊子p.730-731）で「トベラ」欄の「シロスジドウボソカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。
kamikiri-derived-base-192-220-0115,1-1,ウスバカミキリ 基亜種,ウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,200,732-733,18923,セイヨウリンゴ,バラ科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.200、冊子p.732-733）で「セイヨウリンゴ」欄の「ウスバカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。
kamikiri-derived-base-192-220-0116,13-1,ノコギリカミキリ 基亜種,ノコギリカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,200,732-733,18923,セイヨウリンゴ,バラ科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.200、冊子p.732-733）で「セイヨウリンゴ」欄の「ノコギリカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。
kamikiri-derived-base-192-220-0118,species-22786,ヒメヒゲナガカミキリ 基亜種,ヒメヒゲナガカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,200,732-733,18923,セイヨウリンゴ,バラ科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.200、冊子p.732-733）で「セイヨウリンゴ」欄の「ヒメヒゲナガカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。
kamikiri-derived-base-192-220-0117,species-22934,ニイジマチビカミキリ 基亜種,ニイジマチビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,200,732-733,18923,セイヨウリンゴ,バラ科,exact_derived_base_name,include,2026-07-11,原典画像（PDF p.200、冊子p.732-733）で「セイヨウリンゴ」欄の「ニイジマチビカミキリ」を確認。寄主索引の学名表記と種解説欄の同種群を照合し、名義亜種の三名法表記、または他亜種の独立見出し・別索引記載により現行の名義亜種IDへ帰属可能。
kamikiri-derived-base-192-220-0119,species-21998,ヨツスジトラカミキリ 基亜種,ヨツスジトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,200,732-733,18965,カンヒザクラ,バラ科,exact_derived_base_name,needs_review,2026-07-11,原典画像（PDF p.200、冊子p.732-733）で「カンヒザクラ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 段組み境界（前見出し「セイヨウミザクラ」から次見出し「カンヒザクラ」）を画像で補正。
