audit_id,audit_batch,volume,source_pdf_file,source_pdf_sha256,reviewed_on,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,similar_taxa,distinguishing_features,printed_page,source,pdf_page,extraction_method,decision,remove_source_plant_name,review_note
wildplants-vol2-coverage-0169,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,センブリ,Swertia japonica (Schult.) Makino,リンドウ科,GENTIANACEAE,センブリ属,Swertia,一年草または越年草,5～20 cm,8～10月,北海道西南部～九州、朝鮮半島,日当たりのよい山野,,,313,日本の野生植物 第2巻,157,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,センプリ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「センプリ」を置換。
wildplants-vol2-coverage-0170,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,チシマセンブリ,Swertia tetrapetala Pall.,リンドウ科,GENTIANACEAE,センブリ属,Swertia,一年草または越年草,10～30 cm,8～9月,北海道・本州中部以北、千島列島・サハリン・朝鮮半島・中国東北部・ウスリー・東シベリア・カムチャツカ半島・アラスカ・カナダ,高山や北地の海岸,,,312,日本の野生植物 第2巻,157,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,チシマセンプリ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「チシマセンプリ」を置換。
wildplants-vol2-coverage-0171,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オキナワテイカカズラ,Trachelospermum gracilipes Hook. f. var. liukiuense (Hatus.) Kitam.,キョウチクトウ科,APOCYNACEAE,テイカカズラ属,Trachelospermum,常緑の藤本,,,九州南部～琉球,,,,321,日本の野生植物 第2巻,161,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0172,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,イヨカズラ,,,,,,,,,,,,,322,日本の野生植物 第2巻,162,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「イヨカズラ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0173,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,クサタチバナ,,,,,,,,,,,,,323,日本の野生植物 第2巻,162,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「クサタチバナ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0174,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,スズサイコ,,,,,,,,,,,,,322,日本の野生植物 第2巻,162,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「スズサイコ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0175,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,イヨカズラ,Vincetoxicum japonicum (C. Morren et Decne.) Decne.,キョウチクトウ科,APOCYNACEAE,カモメヅル属,Vincetoxicum,多年草,30～80 cm,5～7月,本州～九州・薩南諸島・小笠原諸島、朝鮮半島,海岸に近い乾いた草地や疎林,,,324,日本の野生植物 第2巻,163,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0176,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,クサナギオゴケ,Vincetoxicum katoi (Ohwi) Kitag.,キョウチクトウ科,APOCYNACEAE,カモメヅル属,Vincetoxicum,多年草,茎長30～100 cm,5～6月,本州（関東・東海・近畿地方）・四国,山の木陰,,,324,日本の野生植物 第2巻,163,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0177,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,タチカモメヅル,Vincetoxicum glabrum (Nakai) Kitag.,キョウチクトウ科,APOCYNACEAE,カモメヅル属,Vincetoxicum,多年草,茎長40～100 cm,7～9月,本州・四国・九州,やや湿った草地,,,324,日本の野生植物 第2巻,163,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,タチカモメツル,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「タチカモメツル」を置換。
wildplants-vol2-coverage-0178,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,クシロネナシカズラ,Cuscuta europaea L.,ヒルガオ科,CONVOLVULACEAE,ネナシカズラ属,Cuscuta,,,,北海道、ユーラシア・アフリカ,,,,329,日本の野生植物 第2巻,165,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,クシロネナシカスラ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「クシロネナシカスラ」を置換。
wildplants-vol2-coverage-0179,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヨルガオ,,,,,,,,,,,,,331,日本の野生植物 第2巻,166,原PDF画像目視確認,exclude_not_species_heading,,原PDF画像で科・亜科・属の説明または概説中の言及であり、番号付き種記載ではないと確認。
wildplants-vol2-coverage-0180,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ルコウソウ,,,,,,,,,,,,,331,日本の野生植物 第2巻,166,原PDF画像目視確認,exclude_not_species_heading,,原PDF画像で科・亜科・属の説明または概説中の言及であり、番号付き種記載ではないと確認。
wildplants-vol2-coverage-0181,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,アツバアサガオ,,,,,,,,,,,,,332,日本の野生植物 第2巻,167,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「アツバアサガオ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0182,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオバケアサガオ,Lepistemon binectariferum (Wall.) Kuntze var. trichocarpum (Gagnep.) Ooststr.,ヒルガオ科,CONVOLVULACEAE,オオバケアサガオ属,Lepistemon,つる性草本,,,,,,,333,日本の野生植物 第2巻,167,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0183,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ホシアサガオ,Ipomoea triloba L.,ヒルガオ科,CONVOLVULACEAE,サツマイモ属,Ipomoea,,,,北アメリカ原産で各地に帰化,,,,333,日本の野生植物 第2巻,167,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0184,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオバハマアサガオ,Stictocardia tiliifolia (Desr.) Hallier f.,ヒルガオ科,CONVOLVULACEAE,オオバハマアサガオ属,Stictocardia,つる性木本,,ほぼ周年,宮古島・石垣島・西表島・小笠原諸島、台湾～旧世界の熱帯,,,,335,日本の野生植物 第2巻,168,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0185,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ミミバフサアサガオ,,,,,,,,,,,,,334,日本の野生植物 第2巻,168,原PDF画像目視確認,exclude_search_key_or_in_text_taxon,,原PDF画像で検索表・別種本文内の変種/類似種/別名への言及であり、独立した番号付き種記載ではないと確認。
wildplants-vol2-coverage-0186,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,キダチトウガラシ,Capsicum frutescens L.,ナス科,SOLANACEAE,トウガラシ属,Capsicum,低木,,,中央アメリカ～南アメリカ原産。琉球・小笠原諸島に野生化,栽培からの野生化,,,336,日本の野生植物 第2巻,169,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0187,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ムニンホオズキ,Lycianthes boninensis Bitter,ナス科,SOLANACEAE,メジロホオズキ属,Lycianthes,多年草,0.6～1 m,5～6月,小笠原諸島（父島・母島・北硫黄島・南硫黄島）固有,,,,338,日本の野生植物 第2巻,170,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,ムニンホオスキ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「ムニンホオスキ」を置換。
wildplants-vol2-coverage-0188,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,メジロホオズキ,Lycianthes biflora (Lour.) Bitter,ナス科,SOLANACEAE,メジロホオズキ属,Lycianthes,多年草,60～90 cm,6～10月,本州南部～琉球、中国南部・台湾・東南アジア・インド・ニューギニア,海近くの林縁,,,338,日本の野生植物 第2巻,170,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,メジロホオスキ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「メジロホオスキ」を置換。
wildplants-vol2-coverage-0189,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ハコベホオズキ,Salpichroa origanifolia (Lam.) Baill.,ナス科,SOLANACEAE,ハコベホオズキ属,Salpichroa,多年草,つる状に伸びて長さ1 m,5～11月,南アメリカ原産で世界に広く帰化。本州（関東以西）にややまれに帰化,,,,341,日本の野生植物 第2巻,171,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。
wildplants-vol2-coverage-0190,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ブドウホオズキ,,,,,,,,,,,,,340,日本の野生植物 第2巻,171,原PDF画像目視確認,exclude_already_covered_by_legacy_parser_miss_audit,,原PDF画像で番号付き種記載を確認したが、別のlegacy parser-miss監査で採用済みのため重複除外。
wildplants-vol2-coverage-0191,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,キダチイヌホオズキ,,,,,,,,,,,,,342,日本の野生植物 第2巻,172,原PDF画像目視確認,exclude_ocr_heading,,原PDF画像で候補名がOCR誤読と確認。正名「キダチイヌホオズキ」は既存抽出で被覆済み、または候補位置は検索表のみ。
wildplants-vol2-coverage-0192,volume2_full_heading_reconciliation,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,キダチイヌホオズキ,Solanum spirale Roxb.,ナス科,SOLANACEAE,ナス属,Solanum,低木,1～2 m,,中国・インド原産で、琉球に帰化,,,,343,日本の野生植物 第2巻,172,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,キダチイヌホオスキ,原PDF画像で番号付き種記載と本文境界を確認し、明記された客観的事実だけを短く構造化。 OCR誤名「キダチイヌホオスキ」を置換。
