audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,pdf_page,printed_page,emergence,host_plants,ecology,source_taxon,legacy_japanese_name,legacy_scientific_name,legacy_route_name,decision,reviewed_on,review_note,merge_into_insect_id
kamikiri-official-duplicate-22695,species-22695,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Doius variegata Kusama & Takakuwa, 1984",,"Doius variegata Kusama & Takakuwa, 1984","Doius variegata Kusama & Takakuwa, 1984",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22694の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22694
kamikiri-official-duplicate-22698,species-22698,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Hirakura rufoflavus Hayashi, 1957",,"Hirakura rufoflavus Hayashi, 1957","Hirakura rufoflavus Hayashi, 1957",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22697の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22697
kamikiri-official-duplicate-22734,species-22734,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Cypriola ferriei Breuning, 1954",,"Cypriola ferriei Breuning, 1954","Cypriola ferriei Breuning, 1954",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22733の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22733
kamikiri-official-duplicate-22772,species-22772,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Monochamus yokoyamai Gressitt, 1937",,"Monochamus yokoyamai Gressitt, 1937","Monochamus yokoyamai Gressitt, 1937",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22771の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22771
kamikiri-official-duplicate-22822,species-22822,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Blepephaeus ishigakianus Yokoyama, 1971",,"Blepephaeus ishigakianus Yokoyama, 1971","Blepephaeus ishigakianus Yokoyama, 1971",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22821の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22821
kamikiri-official-duplicate-22864,species-22864,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Mesosa (Perimesosa) poecila Bates, 1884",,"Mesosa (Perimesosa) poecila Bates, 1884","Mesosa (Perimesosa) poecila Bates, 1884",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22863の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22863
kamikiri-official-duplicate-22899,species-22899,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Mesosa (Saimia) atronotata atronotata Kusama & Irie, 1976",,"Mesosa (Saimia) atronotata atronotata Kusama & Irie, 1976","Mesosa (Saimia) atronotata atronotata Kusama & Irie, 1976",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22898の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22898
kamikiri-official-duplicate-22901,species-22901,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Mesosa (Saimia) atronotata yamawakii Hayashi, 1976",,"Mesosa (Saimia) atronotata yamawakii Hayashi, 1976","Mesosa (Saimia) atronotata yamawakii Hayashi, 1976",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22900の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22900
kamikiri-official-duplicate-22903,species-22903,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Mesosa (Saimia) cervinopicta (Fairmaire, 1897)",,"Mesosa (Saimia) cervinopicta (Fairmaire, 1897)","Mesosa (Saimia) cervinopicta (Fairmaire, 1897)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22902の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22902
kamikiri-official-duplicate-22958,species-22958,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Pseudale obovata Hayashi, 1971",,"Pseudale obovata Hayashi, 1971","Pseudale obovata Hayashi, 1971",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22957の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22957
kamikiri-official-duplicate-22974,species-22974,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Prosoplus bankii (Fabricius, 1775)",,"Prosoplus bankii (Fabricius, 1775)","Prosoplus bankii (Fabricius, 1775)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22973の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22973
kamikiri-catalog-duplicate-21836,species-21836,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Megopis sinica sinica (White, 1853)",,"Megopis sinica sinica (White, 1853)","Megopis sinica sinica (White, 1853)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本1-1の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,1-1
kamikiri-catalog-duplicate-21838,species-21838,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Megopis formosana nipponica Matsushita, 1934",,"Megopis formosana nipponica Matsushita, 1934","Megopis formosana nipponica Matsushita, 1934",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本3-1の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,3-1
kamikiri-catalog-duplicate-21839,species-21839,ハチジョウトゲウスバカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Megopis formosana hachijoana Fujita, 1980",ハチジョウトゲウスバカミキリ,"Megopis formosana hachijoana Fujita, 1980",ハチジョウトゲウスバカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本3-2の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,3-2
kamikiri-catalog-duplicate-21840,species-21840,アマミトゲウスバカミキリ 基亜種,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Megopis formosana kawazoei Hayashi, 1961",アマミトゲウスバカミキリ 基亜種,"Megopis formosana kawazoei Hayashi, 1961",アマミトゲウスバカミキリ 基亜種,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本3-3の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,3-3
kamikiri-catalog-duplicate-21841,species-21841,アマミトゲウスバカミキリ 沖縄島亜種,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Megopis formosana okinawana Fujita, 1980",アマミトゲウスバカミキリ 沖縄島亜種,"Megopis formosana okinawana Fujita, 1980",アマミトゲウスバカミキリ 沖縄島亜種,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本3-4の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,3-4
kamikiri-catalog-duplicate-21842,species-21842,ヤクシマトゲウスバカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Megopis formosana yakushimana Fujita, 1980",ヤクシマトゲウスバカミキリ,"Megopis formosana yakushimana Fujita, 1980",ヤクシマトゲウスバカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本3-5の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,3-5
kamikiri-catalog-duplicate-21843,species-21843,ツシマコゲチャヒラタカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Eurypoda (Eurypoda) tsushimana Ohbayashi, 1963",ツシマコゲチャヒラタカミキリ,"Eurypoda (Eurypoda) tsushimana Ohbayashi, 1963",ツシマコゲチャヒラタカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本7-1の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,7-1
kamikiri-catalog-duplicate-21844,species-21844,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Macrotoma fisheri obscuribrunnea Hayashi, 1962",,"Macrotoma fisheri obscuribrunnea Hayashi, 1962","Macrotoma fisheri obscuribrunnea Hayashi, 1962",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本9の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,9
kamikiri-catalog-duplicate-21845,species-21845,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Parandra (Parandra) shibatai Hayashi, 1963",,"Parandra (Parandra) shibatai Hayashi, 1963","Parandra (Parandra) shibatai Hayashi, 1963",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本10-1の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,10-1
kamikiri-catalog-duplicate-21929,species-21929,ヨナグニキマダラカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Pseudaeolesthes chrysothrix yonaguniensis K. Ohbayashi & N. Ohbayashi, 1965",ヨナグニキマダラカミキリ,"Pseudaeolesthes chrysothrix yonaguniensis K. Ohbayashi & N. Ohbayashi, 1965",ヨナグニキマダラカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本species-21928の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,species-21928
kamikiri-catalog-duplicate-22147,species-22147,トゲヒゲヒメカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Allotraeus (Pseudallotraeus) rufescens Pic, 1923",トゲヒゲヒメカミキリ,"Allotraeus (Pseudallotraeus) rufescens Pic, 1923",トゲヒゲヒメカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本species-22146の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,species-22146
kamikiri-catalog-duplicate-22357,species-22357,ツシマチャイロヒメハナカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Pidonia (Mumon) aegrota kubokii Hayashi, 1984",ツシマチャイロヒメハナカミキリ,"Pidonia (Mumon) aegrota kubokii Hayashi, 1984",ツシマチャイロヒメハナカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本species-22356の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,species-22356
kamikiri-catalog-duplicate-22392,species-22392,オオバヤシヒメハナカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Pidonia (Pseudopidonia) limbaticollis ohbayashii (Matsushita, 1933)",オオバヤシヒメハナカミキリ,"Pidonia (Pseudopidonia) limbaticollis ohbayashii (Matsushita, 1933)",オオバヤシヒメハナカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本species-22391の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,species-22391
kamikiri-catalog-duplicate-22685,species-22685,ヤクシマドイカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Doius divaricata fulvovariegata Hayashi, 1963",ヤクシマドイカミキリ,"Doius divaricata fulvovariegata Hayashi, 1963",ヤクシマドイカミキリ,merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードに正本species-22684の旧学名・旧和名として併記されるため重複行を統合する。旧学名は正本の異名へ移す。,species-22684
kamikiri-spinimegopis-ishigakiana,2,イシガキトゲウスバカミキリ,イシガキトゲウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,4,340-341,5〜6月,モチノキ|モチノキ科;クロガネモチ|モチノキ科;モチノキ科|,夜行性で灯火に集まる。生木の枯死部から衰弱部を好むが、腐朽の進んだ枯死木まで幅広く利用する。,"Megopis (Spinimegopis) formosana ishigakiana Yoshinaga & Nakayama, 1972",,,,include,2026-07-11,冊子340頁の種群共通寄主・生態と冊子341頁の石垣島個体群固有の5〜6月を画像で確認。寄主植物索引で本亜種に明示されたモチノキ・クロガネモチも併記する。,
