audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,field,before,intermediate_after,after,pdf_page,printed_page,corrected_plant_name,corrected_scientific_name,page_reference_action,decision,verification_method,similar_taxa,distinguishing_features,reviewed_on,review_note
wildplants-profile-integrity-residual-v2-0009,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオイヌノフグリ,habitat,街路間の下、畑の睡道、草地などに生える越年草,路傍や畑にふつうの越年草,路傍や畑にふつうに見られる,190,378,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。現値は隣接するイヌノフグリ本文の混入であり、対象種欄の生育環境へ置換。 再照合: 対象種欄全体を原PDF画像で目視確認。生活形を専用欄へ分離して対象種の生育環境を原文どおり整序。
wildplants-profile-integrity-residual-v2-0010,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒメキランソウ,distribution,九州（西海岸に沿って北上し、福岡県北九州市大黒島や長崎県壱岐まで達する）・琉球、台湾北部・中国東部治岸に分布する,,九州（西海岸に沿って北上し、福岡県北九州市大黒島や長崎県壱岐まで達する）・琉球、台湾北部・中国東部沿岸に分布する,199,397,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。治岸を沿岸に修正。
wildplants-profile-integrity-residual-v2-0011,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,トキワハゼ,distribution,花冠は長さ約1cm、日本全士、朝鮮半島・台湾・中国・東南アジア・インドに広く分布,,日本全土、朝鮮半島・台湾・中国・東南アジア・インドに広く分布する,214,426,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。分布欄に混入した花冠形態文を除去し、全士を全土に修正。
wildplants-profile-integrity-residual-v2-0012,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒキヨモギ,distribution,南千島・北海道から琉球までの日本全士、朝鮮半島・中国（東北）・台湾に広く分布する,,南千島・北海道から琉球までの日本全土、朝鮮半島・中国（東北）・台湾に広く分布する,221,441,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。全士を全土に修正。
wildplants-profile-integrity-residual-v2-0013,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,カワラノギク,distribution,本州（東海地方以西、伊豆爪木崎が東限）・四国・九州、朝鮮半島・台湾・中国・ウスリー・アムールに分布する,,関東地方・静岡県東部に分布する,275,548,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。現値は同頁のヤマジノギク本文の混入。PDF p.275（冊子 p.548）の対象種本文から関東地方・静岡県東部の分布へ置換。
wildplants-profile-integrity-residual-v2-0014,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ブクリョウサイ,habitat,熱帯～亜熱帯に生育し、八丈島・四国・九州・琉球、台湾・中国（南部）・東南アジア～菌アジア・マレーシア地域・アフリカに,,熱帯～亜熱帯に生育する,276,551,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。生育帯だけを生育環境欄に残し、「菌アジア」の誤読を訂正した分布文は分布欄へ分離。
wildplants-profile-integrity-residual-v2-0015,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオウサギギク,distribution,北海道（礼文島～渡島半島、日本海側地域に痛る）、サハリン・シベリア東部に分布する,,北海道（礼文島～渡島半島、日本海側地域に偏る）、サハリン・シベリア東部に分布する,293,585,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。痛るを偏るに修正。
wildplants-profile-integrity-residual-v2-0016,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミヤマヤチヤナギ,distribution,日本では北海道大雪山糸の湿原に固有で、氷河期からの遺有分布と推測される,日本では北海道大雪山系の湿原に固有である,日本では北海道大雪山系の湿原に固有で、朝鮮半島北部・中国北部・ロシア（千島列島北部・サハリン・カムチャツカ半島・オホーツク・沿海州・シベリア）・北アメリカ（アラスカ・カナダ）に分布する,23,44,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。山糸を山系に修正し、推測表現を公開抽出から除外。 再照合: 対象種欄全体を原PDF画像で目視確認。推測文だけを除外し国外分布を復元。
wildplants-profile-integrity-residual-v2-0017,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミヤマスミレ,habitat,低地～低山（北海道・東北地方北部）や山地～亜高山（東北地方以南～四国）の湿り気のある夏緑橋林の林内あるいはときに林間の草地に生える、高さ3～10cmの多年草,,低地～低山（北海道・東北地方北部）や山地～亜高山（東北地方以南～四国）の湿り気のある夏緑樹林の林内あるいはときに林間の草地に生える、高さ3～10cmの多年草,30,59,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。夏緑橋林を夏緑樹林に修正。
wildplants-profile-integrity-residual-v2-0018,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ダイセツヒナオトギリ,habitat,北海道・大雪山糸の地熱が感じられる湿地に生える高さ2～12cmの小型の多年草,,北海道・大雪山系の地熱が感じられる湿地に生える高さ2～12cmの小型の多年草,37,72,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。山糸を山系に修正。
wildplants-profile-integrity-residual-v2-0019,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ナガサキオトギリ,distribution,本州（富士箱根伊豆地域、紀伊山地）・四国・九州に分布し、ソハヤキ製素の1つである,,本州（富士箱根伊豆地域、紀伊山地）・四国・九州に分布し、ソハヤキ要素の1つである,37,73,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。製素を要素に修正。
wildplants-profile-integrity-residual-v2-0020,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハナノキ,habitat,厳阜・長野両県南部および愛知県北東部の3県県境一帯に自生,岐阜・長野両県南部および愛知県北東部の3県県境一帯に自生,温帯の山間の湿地に散生する,52,103,,,merge,replace,original_pdf_full_field_visual_review,アメリカハナノキ（Acer rubrum）,ハナノキは1花序3～6花。アメリカハナノキは1花序10個内外で葉がより大きく切れ込みが深い。,2026-07-12,対象種欄全体を原PDF画像で目視確認。厳阜を岐阜に修正。 再照合: 対象種欄全体を原PDF画像で目視確認。地理分布を分離した対象種の生育環境へ置換。
wildplants-profile-integrity-residual-v2-0021,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アワダン,distribution,奄美与論島以南の琉球に生え、台湾（蘭焼・恒春半島）・フィリピン・インドネシア・ニューギニア・南西太平洋諸島に分布する,,奄美与論島以南の琉球に生え、台湾（蘭嶼・恒春半島）・フィリピン・インドネシア・ニューギニア・南西太平洋諸島に分布する,56,111,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。蘭焼を蘭嶼に修正。
wildplants-profile-integrity-residual-v2-0022,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,タチバナ,habitat,本州（伊豆半島以西）・四国・九州および琉球の常緑勘林内に生える,,本州（伊豆半島以西）・四国・九州および琉球の常緑樹林内に生える,56,110,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。常緑勘林を常緑樹林に修正。
wildplants-profile-integrity-residual-v2-0023,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,テリハザンショウ,habitat,琉球（先島諸島）の低地の林内に生え、台湾・中国南部・東南アジア・ニューギニア・オーストラリアに,,琉球（先島諸島）の低地の林内に生える,58,114,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。欠落した文末を復元し、生育環境と地理分布を別欄へ分離。
wildplants-profile-integrity-residual-v2-0024,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤンバルミチヤナギ,distribution,暖温帯～熱帯に産し、日本では屋久島・租子島と琉球にあり、オーストラリア・東南アジア～インド・アフリカなどに分布する,暖温帯～熱帯に産し、日本では屋久島・種子島と琉球にあり、オーストラリア・東南アジア～インド・アフリカなどに分布する,暖温帯～熱帯に産し、日本では屋久島・種子島と琉球にあり、オーストラリア・東南アジア～インド・アフリカなどに分布し、本州の開港地にも散発的に帰化する,88,175,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。租子島を種子島に修正。 再照合: 対象種欄全体を原PDF画像で目視確認。OCR誤読を訂正し欠落していた国内帰化記録まで復元。
wildplants-profile-integrity-residual-v2-0025,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,チシマツメクサ,distribution,国内では北海道（利尻山・十勝連峰・釧路地方）・本州（白馬連峰・鹿島槍ヶ缶・針ノ木岳）にまれに見られる,国内では北海道（利尻山・十勝連峰・釧路地方）・本州（白馬連峰・鹿島槍ヶ岳・針ノ木岳）にまれに見られる,国内では北海道（利尻山・十勝連峰・釧路地方）・本州（白馬連峰・鹿島槍ヶ岳・針ノ木岳）にまれに見られ、北半球の亜寒帯から寒帯にかけて広く分布する,95,188,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。「伯者」を「伯耆」、「鹿島槍ヶ缶」を「鹿島槍ヶ岳」へ訂正。原見出しがチシマツメクサであることも再確認。 再照合: 対象種欄全体を原PDF画像で目視確認。国内分布に続く世界分布まで復元。
wildplants-profile-integrity-residual-v2-0026,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シチメンソウ,distribution,本州（中国地方西部の瀬戸内海治岸）・九州北部、朝鮮半島に分布する,,本州（中国地方西部の瀬戸内海沿岸）・九州北部、朝鮮半島に分布する,104,206,,,merge,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。治岸を沿岸に修正。
wildplants-profile-integrity-residual-v2-0027,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,マルバケヅメクサ,distribution,小笠原諸島（禁島・父島・向島・硫黄島・南硫黄島）、中国・台湾・フィリピンに分布する,小笠原諸島（姉島・父島・向島・硫黄島・南硫黄島）、中国・台湾・フィリピンに分布する,小笠原諸島（媒島・父島・向島・硫黄島・南硫黄島）、中国・台湾・フィリピンに分布する,107,212,,,merge,replace,original_pdf_full_field_visual_review,ヒメマツバボタン,マルバケヅメクサの花弁は淡黄色でヒメマツバボタンは紅色。,2026-07-12,対象種欄全体を原PDF画像で目視確認。「禁島」を「姉島」へ訂正。原見出しがマルバケヅメクサであることも再確認。 再照合: 対象種欄全体を原PDF画像で目視確認。島名を原文どおり媒島へ訂正。
