audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,corrected_plant_name,scientific_name,corrected_scientific_name,family,corrected_family,family_latin,corrected_family_latin,genus_jp,corrected_genus_jp,genus_scientific,corrected_genus_scientific,pdf_page,printed_page,reviewed_on,review_note
wildplants-name-integrity-0393,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,キツネノマゴ,,Justicia proeumbens,Justicia procumbens var. procumbens,,,,,アリモリソウ属,キツネノマゴ属,Codonacanthus,Justicia,224,446,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0394,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,スズムシバナ,,Stroblanthes oligantha,Strobilanthes oligantha,,,,,,,,,225,449,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0395,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,イワダレソウ,,Plyla nodiflora,Phyla nodiflora,,,,,シチヘンゲ属,イワダレソウ属,Lantana,Phyla,226,451,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0396,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ソヨゴ,,Iles pedunculosa,Ilex pedunculosa,,,,,,モチノキ属,Iles,Ilex,228,455,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0397,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,モチノキ,,Iex integra,Ilex integra,,,,,,モチノキ属,Iex,Ilex,228,455,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0398,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アオハダ,,Ilex maeropoda,Ilex macropoda,,,,,,モチノキ属,,,229,457,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0399,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ウメモドキ,,Iles serrata,Ilex serrata,,,,,,モチノキ属,Iles,Ilex,229,456,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0400,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,タラヨウ,,Iex latifolia,Ilex latifolia,,,,,,モチノキ属,Iex,Ilex,229,456,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0401,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,クサトベラ,,Seaevola taeeada,Scaevola taccada,,,,,,クサトベラ属,Seaevola,Scaevola,234,466,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0402,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミヤコアザミ,,Saussurea maximowiezil,Saussurea maximowiczii,,,,,キツネアザミ属,トウヒレン属,Hemisteptia,Saussurea,256,510,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0403,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,クロトウヒレン,,Saussurea sessilillora,Saussurea sessiliflora,,,,,キツネアザミ属,トウヒレン属,Hemisteptia,Saussurea,257,513,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0404,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤマボクチ,,Syuurus palmatopinnatifidus,Synurus palmatopinnatifidus var. indivisus,,,,,,,,,259,516,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0405,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミヤマコウゾリナ,,Hieraeium japonieum,Hieracium japonicum,,,,,,,,,260,519,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0406,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アキノノゲシ,,Lactuea indica,Lactuca indica var. indica,,,,,ノニガナ属,アキノノゲシ属,Ixeris,Lactuca,263,524,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0407,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ワダンノキ,,Dendroeaealia erepidifolia,Dendrocacalia crepidifolia,,,,,,,,,268,535,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0408,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,タカネコウリンカ,,Teplroseris takedana,Tephroseris takedana,,,,,,,,,274,546,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0409,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シラヤマギク,,Aster seaber,Aster scaber,,,,,,,,,275,549,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0410,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シオン,,Aster tatarieus,Aster tataricus,,,,,,,,,276,551,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0411,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ノコンギク,,Aster iierocephalus,Aster microcephalus var. ovatus,,,,,,,,,276,551,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0412,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オトコヨモギ,,Artemisia japoniea,Artemisia japonica subsp. japonica var. japonica,,,,,,,,,281,560,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0413,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オグルマ,,Iaula britamniea,Inula britannica subsp. japonica,,,,,,,Imula,Inula,289,577,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0414,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アメリカセンダングサ,,Bideus frondosa,Bidens frondosa,,,,,,,,,290,579,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0415,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,タウコギ,,Bidens triparfita,Bidens tripartita,,,,,,,,,290,579,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0416,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヨツバヒヨドリ,,Eupatorium glehnil,Eupatorium glehnii,,,,,,,,,295,588,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0417,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤマウコギ,,Eleutherocoeeus spinosus,Eleutherococcus spinosus var. spinosus,,,,,,,Eleutherococeus,Eleutherococcus,297,593,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0418,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハリギリ,,Kalopanas septemlobus,Kalopanax septemlobus subsp. septemlobus,,,,,チドメグサ属,ハリギリ属,Hydrocotyle,Kalopanax,299,596,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0419,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ツボクサ,,Centella asiatiea,Centella asiatica,,,,,ヤマゼリ属,ツボクサ属,Ostericum,Centella,301,600,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0420,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオバセンキュウ,,Angeliea gennflexa,Angelica genuflexa,,,,,,,,,302,603,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0421,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマウド,,Anzelica japoniea,Angelica japonica var. japonica,,,,,,,,,302,603,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0422,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,トウキ,,Angelica aeutiloba,Angelica acutiloba var. acutiloba,,,,,,,,,303,604,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0423,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,セリ,,Oenanthe javaniea,Oenanthe javanica subsp. javanica,,,,,,,,,305,609,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0424,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハナウド,,Heraeleum sphondylium,Heracleum sphondylium subsp. sphondylium var. nipponicum,,,,,,,,,305,608,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0425,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミヤマニンジン,,Osterieum florentii,Ostericum florentii,,,,,,,,,305,609,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0426,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハクサンボウフウ,,Peueedanum multivittatum,Peucedanum multivittatum,,,,,,,,,306,610,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0427,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ボタンボウフウ,,Peucedanu japonicum,Peucedanum japonicum,,,,,,,,,306,610,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0428,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シラネニンジン,,Tiingin ajanensis,Tilingia ajanensis,,,,,,,,,307,612,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0429,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ニワトコ,,Sambueus racemosa,Sambucus racemosa subsp. sieboldiana var. sieboldiana,,,,,,,,,308,614,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0430,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ゴマキ,,Viburnum sleboldii,Viburnum sieboldii var. sieboldii,,,,,ニワトコ属,ガマズミ属,Sambucus,Viburnum,309,617,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0431,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマニンドウ,,Lonicera affnis,Lonicera affinis,,,,,リンネソウ属,スイカズラ属,Linnaea,Lonicera,313,624,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
