audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,audit_category,current_value,reference_value,decision,verified_value,pdf_page,printed_page,reviewed_on,verification_method,review_note
wildplants-taxonomy-followup-0493,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマヒルガオ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,165,328,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.328で「ハマヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0494,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒルガオ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,165,328,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.328で「ヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0495,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒルガオ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,165,328,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.328で「ヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0496,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アサガオ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,167,333,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.333で「アサガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0497,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アサガオ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,167,333,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.333で「アサガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0498,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,グンバイヒルガオ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,167,332,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.332で「グンバイヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0499,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,グンバイヒルガオ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,167,332,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.332で「グンバイヒルガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0500,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ノアサガオ,possible_ocr_latin_typo_against_ylist,Ipomoea indiea,Ipomoea indica,correct_ocr,Ipomoea indica,167,333,2026-07-12,original_pdf_visual_review,原PDF冊子p.333の種見出し「Ipomoea indica」を目視確認。属見出しは「サツマイモ属 Ipomoea」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0501,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ノアサガオ,ylist_family_conflict,キョウチクトウ科,ヒルガオ科,correct_ocr,ヒルガオ科,167,333,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.333で「ノアサガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0502,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ノアサガオ,ylist_family_latin_conflict,APOCYNACEAE,Convolvulaceae,correct_ocr,CONVOLVULACEAE,167,333,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.333で「ノアサガオ」の種見出しと欄外の科名を目視確認。科見出しは冊子p.326「ヒルガオ科 CONVOLVULACEAE」で、現行値ではなく「ヒルガオ科 CONVOLVULACEAE」を採用。
wildplants-taxonomy-followup-0503,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,クコ,possible_ocr_latin_typo_against_ylist,Lyeium chinense,Lycium chinense,correct_ocr,Lycium chinense,170,338,2026-07-12,original_pdf_visual_review,原PDF冊子p.338の種見出し「Lycium chinense」を目視確認。属見出しは「クコ属 Lycium」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0504,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハナイバナ,possible_ocr_latin_typo_against_ylist,Bothriospermum zeylanieum,Bothriospermum zeylanicum,correct_ocr,Bothriospermum zeylanicum,176,351,2026-07-12,original_pdf_visual_review,原PDF冊子p.351の種見出し「Bothriospermum zeylanicum」を目視確認。属見出しは「ハナイバナ属 Bothriospermum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0505,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオルリソウ,possible_ocr_latin_typo_against_ylist,Cynoglossum fureatum,Cynoglossum furcatum var. villosulum,correct_ocr,Cynoglossum furcatum var. villosulum,177,352,2026-07-12,original_pdf_visual_review,原PDF冊子p.352の種見出し「Cynoglossum furcatum var. villosulum」を目視確認。属見出しは「オオルリソウ属 Cynoglossum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0506,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマベンケイソウ,possible_ocr_latin_typo_against_ylist,Mertensia maritima subsp. asiatica,Mertensia asiatica,keep_source,Mertensia maritima subsp. asiatica,177,353,2026-07-12,original_pdf_visual_review,原PDF冊子p.353の種見出し「Mertensia maritima subsp. asiatica」を目視確認。属見出しは「ハマベンケイソウ属 Mertensia」。現行scientific_nameは原本どおりのためkeep。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0507,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シシンラン,possible_ocr_latin_typo_against_ylist,Lysionotus paucillorus,Lysionotus pauciflorus,correct_ocr,Lysionotus pauciflorus,183,365,2026-07-12,original_pdf_visual_review,原PDF冊子p.365の種見出し「Lysionotus pauciflorus」を目視確認。属見出しは「シシンラン属 Lysionotus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0508,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾヒナノウスツボ,possible_ocr_latin_typo_against_ylist,Serophularia alata,Scrophularia alata,correct_ocr,Scrophularia alata,193,384,2026-07-12,original_pdf_visual_review,原PDF冊子p.384の種見出し「Scrophularia alata」を目視確認。属見出しは「ゴマノハグサ属 Scrophularia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0509,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ムラサキシキブ,possible_ocr_latin_typo_against_ylist,Calliearpa japoniea,Callicarpa japonica,correct_ocr,Callicarpa japonica var. japonica,198,394,2026-07-12,original_pdf_visual_review,原PDF冊子p.394の種見出し「Callicarpa japonica var. japonica」を目視確認。属見出しは「ムラサキシキブ属 Callicarpa」。現行scientific_nameはOCR誤りのためreplace。 独立照合間の階級・雑種記号差は、原PDF画像を再表示して確定した。
wildplants-taxonomy-followup-0510,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ニガクサ,possible_ocr_latin_typo_against_ylist,Teuerium japonicum,Teucrium japonicum,correct_ocr,Teucrium japonicum,201,400,2026-07-12,original_pdf_visual_review,原PDF冊子p.400の種見出し「Teucrium japonicum」を目視確認。属見出しは「ニガクサ属 Teucrium」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0511,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ナミキソウ,possible_ocr_latin_typo_against_ylist,Seutellaria strigillosa,Scutellaria strigillosa,correct_ocr,Scutellaria strigillosa,202,403,2026-07-12,original_pdf_visual_review,原PDF冊子p.403の種見出し「Scutellaria strigillosa」を目視確認。属見出しは「タツナミソウ属 Scutellaria」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0512,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,テンニンソウ,possible_ocr_latin_typo_against_ylist,Comanthosphace japonica,Comanthospace japonica,keep_source,Comanthosphace japonica,204,406,2026-07-12,original_pdf_visual_review,原PDF冊子p.406の種見出し「Comanthosphace japonica」を目視確認。属見出しは「テンニンソウ属 Comanthosphace」。現行scientific_nameは原本どおりのためkeep。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0513,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,メハジキ,possible_ocr_latin_typo_against_ylist,Leomurus japonieus,Leonurus japonicus,correct_ocr,Leonurus japonicus,206,410,2026-07-12,original_pdf_visual_review,原PDF冊子p.410の種見出し「Leonurus japonicus」を目視確認。属見出しは「メハジキ属 Leonurus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0514,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,イヌコウジュ,possible_ocr_latin_typo_against_ylist,Mosla seabra,Mosla scabra,correct_ocr,Mosla scabra,208,414,2026-07-12,original_pdf_visual_review,原PDF冊子p.414の種見出し「Mosla scabra」を目視確認。属見出しは「イヌコウジュ属 Mosla」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0515,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミソガワソウ,possible_ocr_latin_typo_against_ylist,Nepeta subsessills,Nepeta subsessilis,correct_ocr,Nepeta subsessilis,211,420,2026-07-12,original_pdf_visual_review,原PDF冊子p.420の種見出し「Nepeta subsessilis」を目視確認。属見出しは「イヌハッカ属 Nepeta」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0516,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,クロバナヒキオコシ,possible_ocr_latin_typo_against_ylist,Isodon trichoearpus,Isodon trichocarpus,correct_ocr,Isodon trichocarpus,213,424,2026-07-12,original_pdf_visual_review,原PDF冊子p.424の種見出し「Isodon trichocarpus」を目視確認。属見出しは「ヤマハッカ属 Isodon」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0517,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤマハッカ,possible_ocr_latin_typo_against_ylist,Isodon infexus,Isodon inflexus,correct_ocr,Isodon inflexus,213,424,2026-07-12,original_pdf_visual_review,原PDF冊子p.424の種見出し「Isodon inflexus」を目視確認。属見出しは「ヤマハッカ属 Isodon」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
